141,Andre Drummond\drumman01,C,25,DET,53,53,1748,386,733,.527,4,33,.121,382,700,.546,.529,147,262,.561,271,524,795,62,86,91,123,180,923
142,Jared Dudley\dudleja01,PF,33,BRK,43,25,944,77,190,.405,39,121,.322,38,69,.551,.508,22,35,.629,25,95,120,65,28,13,37,105,215
143,Kris Dunn\dunnkr01,PG,24,CHI,31,29,970,152,350,.434,19,56,.339,133,294,.452,.461,40,51,.784,9,122,131,200,46,16,79,113,363
144,Kevin Durant\duranke01,PF,30,GSW,57,57,2017,554,1074,.516,105,286,.367,449,788,.570,.565,360,403,.893,30,368,398,336,45,62,176,111,1573
145,Trevon Duval\duvaltr01,PG,20,MIL,3,0,6,2,3,.667,1,1,1.000,1,2,.500,.833,0,0,,0,1,1,2,0,0,0,0,5
146,Vince Edwards\edwarvi01,SF,22,HOU,2,0,16,1,4,.250,1,4,.250,0,0,,.375,0,0,,1,1,2,0,0,0,0,0,3
147,Henry Ellenson\ellenhe01,PF,22,DET,2,0,25,4,10,.400,2,4,.500,2,6,.333,.500,2,2,1.000,0,9,9,1,0,0,0,2,12
148,Wayne Ellington\ellinwa01,SG,31,TOT,27,12,585,75,204,.368,60,172,.349,15,32,.469,.515,14,16,.875,6,46,52,32,26,3,16,46,224
148,Wayne Ellington\ellinwa01,SG,31,MIA,25,12,533,69,184,.375,57,155,.368,12,29,.414,.530,14,16,.875,6,41,47,29,24,3,14,40,209
148,Wayne Ellington\ellinwa01,SG,31,DET,2,0,52,6,20,.300,3,17,.176,3,3,1.000,.375,0,0,,0,5,5,3,2,0,2,6,15
149,Joel Embiid\embiijo01,C,24,PHI,54,54,1822,483,1002,.482,64,217,.295,419,785,.534,.514,443,546,.811,134,594,728,188,32,105,194,182,1473
150,James Ennis\ennisja01,SF,28,TOT,43,25,988,107,222,.482,46,126,.365,61,96,.635,.586,42,58,.724,37,85,122,31,39,16,23,116,302
150,James Ennis\ennisja01,SF,28,HOU,40,25,949,104,211,.493,44,120,.367,60,91,.659,.597,42,58,.724,37,80,117,27,38,16,23,111,294
150,James Ennis\ennisja01,SF,28,PHI,3,0,39,3,11,.273,2,6,.333,1,5,.200,.364,0,0,,0,5,5,4,1,0,0,5,8
151,Drew Eubanks\eubandr01,PF,21,SAS,15,0,73,14,19,.737,0,0,,14,19,.737,.737,9,11,.818,1,15,16,3,1,2,4,7,37
152,Jacob Evans\evansja02,SG,21,GSW,23,0,99,6,25,.240,1,6,.167,5,19,.263,.260,0,1,.000,1,8,9,13,1,1,6,13,13
153,Jawun Evans\evansja01,PG,22,PHO,7,0,64,3,13,.231,0,2,.000,3,11,.273,.231,0,0,,1,11,12,10,3,0,6,8,6
154,Tyreke Evans\evansty01,SG,29,IND,51,15,1039,191,491,.389,62,170,.365,129,321,.402,.452,86,112,.768,26,114,140,124,48,12,89,86,530
155,Dante Exum\exumda01,PG,23,UTA,39,1,637,101,234,.432,18,59,.305,83,175,.474,.470,68,86,.791,15,50,65,107,14,5,46,63,288
156,Kenneth Faried\farieke01,C,29,TOT,24,11,480,105,170,.618,3,11,.273,102,159,.642,.626,39,66,.591,64,103,167,15,11,16,23,52,252
156,Kenneth Faried\farieke01,C,29,BRK,12,0,118,25,42,.595,1,5,.200,24,37,.649,.607,10,16,.625,15,29,44,2,2,4,6,8,61
156,Kenneth Faried\farieke01,C,29,HOU,12,11,362,80,128,.625,2,6,.333,78,122,.639,.633,29,50,.580,49,74,123,13,9,12,17,44,191
157,Derrick Favors\favorde01,C,27,UTA,56,50,1292,247,434,.569,14,62,.226,233,372,.626,.585,109,167,.653,147,248,395,59,42,75,59,121,617
158,Cristiano Felicio\feliccr01,C,26,CHI,36,0,367,45,82,.549,0,2,.000,45,80,.563,.549,25,37,.676,35,65,100,18,5,4,16,31,115
159,Raymond Felton\feltora01,PG,34,OKC,17,0,210,37,90,.411,10,37,.270,27,53,.509,.467,10,11,.909,3,20,23,33,8,4,11,16,94
160,Terrance Ferguson\fergute01,SG,20,OKC,49,49,1198,123,282,.436,69,180,.383,54,102,.529,.559,17,26,.654,23,66,89,39,29,12,26,154,332
161,Yogi Ferrell\ferreyo01,PG,25,SAC,47,3,708,105,234,.449,37,98,.378,68,136,.500,.528,36,41,.878,10,65,75,96,25,4,21,37,283
162,Dorian Finney-Smith\finnedo01,SF,25,DAL,57,18,1440,167,365,.458,60,174,.345,107,191,.560,.540,52,76,.684,103,167,270,49,58,27,57,134,446
163,Bryn Forbes\forbebr01,PG,25,SAS,59,58,1684,264,592,.446,127,303,.419,137,289,.474,.553,54,60,.900,12,159,171,127,37,3,67,126,709
164,Evan Fournier\fournev01,SG,26,ORL,58,58,1825,329,765,.430,111,328,.338,218,437,.499,.503,98,124,.790,30,149,179,212,52,8,115,169,867
165,De'Aaron Fox\foxde01,PG,21,SAC,56,56,1760,346,750,.461,60,164,.366,286,586,.488,.501,209,288,.726,33,174,207,401,95,28,169,142,961
166,Melvin Frazier\frazime01,SG,22,ORL,7,0,32,6,14,.429,0,3,.000,6,11,.545,.429,0,0,,2,1,3,0,1,0,1,4,12
167,Tim Frazier\fraziti01,PG,28,NOP,47,17,909,88,195,.451,27,77,.351,61,118,.517,.521,32,41,.780,32,105,137,206,25,4,60,93,235
168,Channing Frye\fryech01,C,35,CLE,29,5,275,32,89,.360,24,60,.400,8,29,.276,.494,9,12,.750,4,39,43,16,5,4,10,35,97
169,Markelle Fultz\fultzma01,PG,20,PHI,19,15,427,65,155,.419,4,14,.286,61,141,.433,.432,21,37,.568,26,44,70,59,17,5,25,52,155
170,Danilo Gallinari\gallida01,SF,30,LAC,48,48,1472,271,602,.450,118,264,.447,153,338,.453,.548,239,265,.902,41,247,288,120,33,16,67,96,899
171,Langston Galloway\gallola01,SG,27,DET,54,4,1149,144,388,.371,83,255,.325,61,133,.459,.478,46,57,.807,33,92,125,57,25,5,18,84,417
172,Marc Gasol\gasolma01,C,34,TOT,56,53,1848,315,706,.446,77,222,.347,238,484,.492,.501,157,209,.751,59,415,474,253,65,67,124,152,864
172,Marc Gasol\gasolma01,C,34,MEM,53,53,1788,303,683,.444,76,221,.344,227,462,.491,.499,152,201,.756,56,399,455,248,60,63,119,147,834
172,Marc Gasol\gasolma01,C,34,TOR,3,0,60,12,23,.522,1,1,1.000,11,22,.500,.543,5,8,.625,3,16,19,5,5,4,5,5,30
173,Pau Gasol\gasolpa01,C,38,SAS,26,6,324,41,86,.477,5,10,.500,36,76,.474,.506,27,38,.711,20,102,122,49,5,14,14,27,114
174,Rudy Gay\gayru01,PF,32,SAS,48,45,1311,277,534,.519,54,124,.435,223,410,.544,.569,86,100,.860,45,265,310,127,41,29,81,125,694
175,Paul George\georgpa01,SF,28,OKC,56,56,2034,529,1169,.453,218,537,.406,311,632,.492,.546,329,393,.837,79,369,448,232,128,26,147,158,1605
176,Taj Gibson\gibsota01,PF,33,MIN,56,54,1402,237,422,.562,11,33,.333,226,389,.581,.575,98,131,.748,136,228,364,64,45,32,59,148,583
177,Harry Giles\gilesha01,PF,20,SAC,44,0,567,117,236,.496,0,5,.000,117,231,.506,.496,40,64,.625,43,105,148,56,26,14,53,113,274
178,Shai Gilgeous-Alexander\gilgesh01,PG,20,LAC,59,50,1524,229,489,.468,30,91,.330,199,398,.500,.499,108,134,.806,42,119,161,178,63,34,108,120,596
179,Rudy Gobert\goberru01,C,26,UTA,57,56,1800,320,489,.654,0,0,,320,489,.654,.654,226,344,.657,214,519,733,127,52,122,90,158,866
180,Brandon Goodwin\goodwbr01,PG,23,DEN,16,0,57,6,23,.261,2,6,.333,4,17,.235,.304,9,11,.818,1,2,3,14,0,0,3,7,23
181,Aaron Gordon\gordoaa01,PF,23,ORL,55,55,1841,324,727,.446,83,243,.342,241,484,.498,.503,136,186,.731,92,310,402,195,42,36,109,129,867
182,Eric Gordon\gordoer01,SG,30,HOU,45,31,1458,255,651,.392,123,384,.320,132,267,.494,.486,93,118,.788,15,100,115,92,24,20,65,101,726
183,Marcin Gortat\gortama01,C,34,LAC,47,43,751,99,186,.532,0,0,,99,186,.532,.532,35,48,.729,67,194,261,65,6,24,50,92,233
184,Devonte' Graham\grahade01,PG,23,CHO,31,3,403,48,130,.369,23,75,.307,25,55,.455,.458,16,22,.727,3,34,37,68,17,2,21,31,135
185,Treveon Graham\grahatr01,SG,25,BRK,20,14,455,37,111,.333,20,72,.278,17,39,.436,.423,14,18,.778,14,46,60,21,8,5,14,51,108
186,Jerami Grant\grantje01,PF,24,OKC,55,52,1774,272,523,.520,63,169,.373,209,354,.590,.580,112,163,.687,57,223,280,51,50,75,47,144,719
187,Jerian Grant\grantje02,PG,26,ORL,48,1,792,72,181,.398,29,89,.326,43,92,.467,.478,22,32,.688,16,66,82,132,39,4,45,66,195
188,Donte Grantham\grantdo01,SF,23,OKC,1,0,2,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,0,0,0,0,0,0,0,0
189,Danny Green\greenda02,SG,31,TOR,57,57,1637,202,453,.446,128,304,.421,74,149,.497,.587,28,31,.903,48,187,235,79,51,43,52,131,560
190,Draymond Green\greendr01,PF,28,GSW,42,42,1308,115,271,.424,24,103,.233,91,168,.542,.469,42,58,.724,41,277,318,307,66,45,108,135,296
191,Gerald Green\greenge01,SG,33,HOU,53,0,1131,181,433,.418,119,330,.361,62,103,.602,.555,39,49,.796,24,117,141,30,18,21,38,100,520
192,JaMychal Green\greenja01,PF,28,TOT,44,4,960,159,324,.491,43,104,.413,116,220,.527,.557,63,80,.788,75,195,270,37,35,28,66,135,424
192,JaMychal Green\greenja01,PF,28,MEM,41,4,900,151,312,.484,38,96,.396,113,216,.523,.545,63,80,.788,72,180,252,36,33,26,64,123,403
192,JaMychal Green\greenja01,PF,28,LAC,3,0,60,8,12,.667,5,8,.625,3,4,.750,.875,0,0,,3,15,18,1,2,2,2,12,21
193,Jeff Green\greenje02,PF,32,WAS,56,30,1559,242,509,.475,88,235,.374,154,274,.562,.562,127,141,.901,50,202,252,114,27,29,75,122,699
194,Blake Griffin\griffbl01,PF,29,DET,54,54,1959,480,1002,.479,134,367,.365,346,635,.545,.546,324,427,.759,74,363,437,292,39,22,202,154,1418
195,Daniel Hamilton\hamilda02,SG,23,ATL,19,3,204,23,60,.383,8,23,.348,15,37,.405,.450,3,6,.500,10,37,47,22,6,1,16,19,57
196,Tim Hardaway\hardati02,SG,26,TOT,51,50,1642,311,798,.390,128,375,.341,183,423,.433,.470,208,245,.849,29,148,177,131,45,7,87,114,958
196,Tim Hardaway\hardati02,SG,26,NYK,46,46,1499,282,726,.388,117,337,.347,165,389,.424,.469,199,233,.854,26,135,161,122,42,6,81,106,880
196,Tim Hardaway\hardati02,SG,26,DAL,5,4,143,29,72,.403,11,38,.289,18,34,.529,.479,9,12,.750,3,13,16,9,3,1,6,8,78
197,James Harden\hardeja01,SG,29,HOU,54,54,2019,581,1316,.441,274,733,.374,307,583,.527,.546,540,620,.871,53,307,360,417,117,41,290,176,1976
198,Maurice Harkless\harklma01,SF,25,POR,37,30,791,90,197,.457,20,69,.290,70,128,.547,.508,21,32,.656,39,101,140,28,33,32,26,103,221
199,Montrezl Harrell\harremo01,C,25,LAC,59,4,1556,378,608,.622,1,9,.111,377,599,.629,.623,181,294,.616,139,255,394,106,55,83,84,181,938
200,Devin Harris\harride01,PG,35,DAL,45,0,673,91,224,.406,40,129,.310,51,95,.537,.496,61,81,.753,7,60,67,60,28,10,35,77,283
201,Gary Harris\harriga01,SG,24,DEN,32,27,956,174,409,.425,50,159,.314,124,250,.496,.487,75,92,.815,22,75,97,87,31,14,39,68,473
202,Joe Harris\harrijo01,SG,27,BRK,54,54,1626,272,543,.501,132,280,.471,140,263,.532,.622,72,84,.857,35,162,197,140,28,9,85,142,748
203,Tobias Harris\harrito02,PF-SF,26,TOT,59,59,2034,452,909,.497,120,279,.430,332,630,.527,.563,199,228,.873,40,420,460,164,41,26,112,135,1223
203,Tobias Harris\harrito02,PF,26,LAC,55,55,1903,424,855,.496,112,258,.434,312,597,.523,.561,192,219,.877,37,395,432,150,40,24,109,123,1152
203,Tobias Harris\harrito02,SF,26,PHI,4,4,131,28,54,.519,8,21,.381,20,33,.606,.593,7,9,.778,3,25,28,14,1,2,3,12,71
204,Andrew Harrison\harrian01,SG-PG,24,TOT,17,0,187,16,53,.302,5,25,.200,11,28,.393,.349,17,18,.944,6,14,20,24,4,2,12,34,54
204,Andrew Harrison\harrian01,PG,24,MEM,1,0,5,1,2,.500,0,1,.000,1,1,1.000,.500,0,0,,0,0,0,0,0,0,0,1,2
204,Andrew Harrison\harrian01,SG,24,CLE,10,0,144,12,39,.308,3,14,.214,9,25,.360,.346,16,16,1.000,4,11,15,17,4,2,10,26,43
204,Andrew Harrison\harrian01,SG,24,NOP,6,0,38,3,12,.250,2,10,.200,1,2,.500,.333,1,2,.500,2,3,5,7,0,0,2,7,9
205,Shaquille Harrison\harrish01,PG,25,CHI,49,0,842,95,242,.393,17,63,.270,78,179,.436,.428,48,77,.623,16,111,127,82,57,18,37,77,255
206,Josh Hart\hartjo01,SG,23,LAL,54,21,1425,164,402,.408,81,239,.339,83,163,.509,.509,49,72,.681,29,184,213,81,56,35,53,124,458
207,Isaiah Hartenstein\harteis01,PF,20,HOU,27,0,220,20,41,.488,2,6,.333,18,35,.514,.512,11,14,.786,21,26,47,14,7,12,13,56,53
208,Udonis Haslem\hasleud01,C,38,MIA,4,0,15,2,6,.333,0,2,.000,2,4,.500,.333,0,0,,1,5,6,0,0,0,2,3,4
209,Gordon Hayward\haywago01,PF,28,BOS,53,17,1379,210,479,.438,64,190,.337,146,289,.505,.505,109,128,.852,43,201,244,185,51,16,80,80,593
210,John Henson\hensojo01,C,28,MIL,14,0,188,31,67,.463,11,31,.355,20,36,.556,.545,6,10,.600,16,55,71,14,7,11,12,16,79
211,Juan Hernangomez\hernaju01,PF,23,DEN,54,25,1217,133,290,.459,64,164,.390,69,126,.548,.569,63,81,.778,62,182,244,46,24,22,33,75,393
212,Willy Hernangomez\hernawi01,C,24,CHO,45,2,617,120,233,.515,13,30,.433,107,203,.527,.543,75,111,.676,91,158,249,41,11,15,45,79,328
213,Mario Hezonja\hezonma01,SF,23,NYK,48,14,916,140,353,.397,33,119,.277,107,234,.457,.443,54,77,.701,21,156,177,49,45,6,56,83,367
214,Isaiah Hicks\hicksis01,PF,24,NYK,1,0,4,0,0,,0,0,,0,0,,,1,2,.500,0,0,0,1,0,0,0,0,1
215,Buddy Hield\hieldbu01,SG,26,SAC,57,57,1801,434,913,.475,195,434,.449,239,479,.499,.582,105,122,.861,74,218,292,132,29,21,108,139,1168
216,Haywood Highsmith\highsha01,SF,22,PHI,2,0,9,1,2,.500,1,2,.500,0,0,,.750,0,0,,0,1,1,2,0,0,0,0,3
217,Nene Hilario\hilarne01,C,36,HOU,28,2,380,43,78,.551,0,2,.000,43,76,.566,.551,22,31,.710,21,66,87,19,13,11,6,61,108
218,George Hill\hillge01,PG,32,TOT,45,13,1012,125,277,.451,37,110,.336,88,167,.527,.518,47,57,.825,30,81,111,103,42,7,38,80,334
218,George Hill\hillge01,PG,32,CLE,13,13,344,55,107,.514,13,28,.464,42,79,.532,.575,17,20,.850,12,15,27,36,12,1,20,35,140
218,George Hill\hillge01,PG,32,MIL,32,0,668,70,170,.412,24,82,.293,46,88,.523,.482,30,37,.811,18,66,84,67,30,6,18,45,194
219,Solomon Hill\hillso01,SF,27,NOP,35,15,712,50,129,.388,20,70,.286,30,59,.508,.465,19,27,.704,30,78,108,44,18,8,23,61,139
220,Aaron Holiday\holidaa01,PG,22,IND,37,0,438,73,191,.382,28,95,.295,45,96,.469,.455,30,34,.882,4,50,54,56,15,12,26,47,204
221,Jrue Holiday\holidjr01,SG,28,NOP,59,59,2145,478,1017,.470,98,308,.318,380,709,.536,.518,188,245,.767,71,228,299,469,94,51,187,130,1242
222,Justin Holiday\holidju01,SG,29,TOT,59,54,1923,213,572,.372,122,354,.345,91,218,.417,.479,65,73,.890,28,218,246,121,88,27,79,112,613
222,Justin Holiday\holidju01,SG,29,CHI,38,38,1325,151,394,.383,97,270,.359,54,124,.435,.506,41,46,.891,19,150,169,85,67,21,47,79,440
222,Justin Holiday\holidju01,SG,29,MEM,21,16,598,62,178,.348,25,84,.298,37,94,.394,.419,24,27,.889,9,68,77,36,21,6,32,33,173
223,John Holland\hollajo02,SF,30,CLE,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
224,Rondae Hollis-Jefferson\holliro01,SF,24,BRK,48,21,1075,168,411,.409,9,45,.200,159,366,.434,.420,102,157,.650,66,192,258,80,33,23,54,94,447
225,Richaun Holmes\holmeri01,C,25,PHO,53,2,874,168,262,.641,0,0,,168,262,.641,.641,92,128,.719,87,153,240,44,30,61,39,140,428
226,Rodney Hood\hoodro01,SG,26,TOT,49,45,1326,210,478,.439,61,164,.372,149,314,.475,.503,105,115,.913,18,99,117,94,41,5,36,108,586
226,Rodney Hood\hoodro01,SG,26,CLE,45,45,1234,194,454,.427,55,152,.362,139,302,.460,.488,104,114,.912,18,94,112,92,38,5,36,101,547
226,Rodney Hood\hoodro01,SG,26,POR,4,0,92,16,24,.667,6,12,.500,10,12,.833,.792,1,1,1.000,0,5,5,2,3,0,0,7,39
227,Al Horford\horfoal01,C,32,BOS,48,48,1370,258,489,.528,55,149,.369,203,340,.597,.584,40,50,.800,91,235,326,191,43,69,76,93,611
228,Danuel House\houseda01,SF,25,HOU,25,12,620,71,155,.458,39,100,.390,32,55,.582,.584,45,55,.818,20,69,89,26,14,10,23,45,226
229,Dwight Howard\howardw01,C,33,WAS,9,9,230,43,69,.623,0,0,,43,69,.623,.623,29,48,.604,24,59,83,4,7,4,16,34,115
230,Kevin Huerter\huertke01,SG,20,ATL,54,38,1473,186,443,.420,95,244,.389,91,199,.457,.527,33,45,.733,41,134,175,152,47,19,86,109,500
231,Chandler Hutchison\hutchch01,SF,22,CHI,44,14,895,96,209,.459,14,50,.280,82,159,.516,.493,23,38,.605,31,154,185,34,23,6,25,59,229
232,Serge Ibaka\ibakase01,C,29,TOR,55,46,1584,365,692,.527,35,135,.259,330,557,.592,.553,113,145,.779,115,324,439,85,27,72,95,169,878
233,Andre Iguodala\iguodan01,SF,35,GSW,50,11,1176,113,226,.500,40,108,.370,73,118,.619,.588,33,53,.623,35,159,194,164,44,39,37,65,299
234,Ersan Ilyasova\ilyaser01,PF,31,MIL,45,3,797,107,247,.433,36,103,.350,71,144,.493,.506,35,40,.875,63,136,199,40,26,11,36,117,285
235,Joe Ingles\inglejo01,SF,31,UTA,57,57,1772,241,549,.439,116,315,.368,125,234,.534,.545,68,94,.723,18,198,216,282,75,12,128,134,666
236,Brandon Ingram\ingrabr01,SF,21,LAL,46,46,1538,301,622,.484,22,77,.286,279,545,.512,.502,159,241,.660,35,187,222,139,27,28,115,124,783
237,Kyrie Irving\irvinky01,PG,26,BOS,47,47,1526,420,843,.498,119,291,.409,301,552,.545,.569,149,172,.866,55,173,228,325,77,21,127,109,1108
238,Jonathan Isaac\isaacjo01,PF,21,ORL,53,42,1379,174,410,.424,47,164,.287,127,246,.516,.482,87,101,.861,65,218,283,54,44,71,56,105,482
239,Wesley Iwundu\iwundwe01,SF,24,ORL,45,12,768,75,183,.410,19,50,.380,56,133,.421,.462,61,76,.803,23,87,110,38,20,16,30,87,230
240,Demetrius Jackson\jacksde01,PG,24,PHI,6,0,39,8,15,.533,2,6,.333,6,9,.667,.600,4,4,1.000,2,1,3,5,2,0,1,4,22
241,Frank Jackson\jacksfr01,PG,20,NOP,44,7,669,102,238,.429,27,91,.297,75,147,.510,.485,31,40,.775,14,57,71,42,14,1,28,60,262
242,Jaren Jackson\jacksja02,PF,19,MEM,58,56,1515,298,589,.506,51,142,.359,247,447,.553,.549,151,197,.766,73,199,272,64,52,82,98,220,798
243,Josh Jackson\jacksjo02,SG,21,PHO,59,22,1426,253,604,.419,46,154,.299,207,450,.460,.457,106,159,.667,50,200,250,138,60,39,140,155,658
244,Justin Jackson\jacksju01,SF,23,TOT,56,3,1115,131,309,.424,57,165,.345,74,144,.514,.516,43,52,.827,25,122,147,70,24,13,23,68,362
244,Justin Jackson\jacksju01,SF,23,SAC,52,3,1083,125,295,.424,55,159,.346,70,136,.515,.517,41,50,.820,25,121,146,68,23,13,22,67,346
244,Justin Jackson\jacksju01,SF,23,DAL,4,0,32,6,14,.429,2,6,.333,4,8,.500,.500,2,2,1.000,0,1,1,2,1,0,1,1,16
245,Reggie Jackson\jacksre01,PG,28,DET,56,56,1629,287,694,.414,116,317,.366,171,377,.454,.497,144,165,.873,34,120,154,247,38,6,101,158,834
246,LeBron James\jamesle01,SF,34,LAL,39,39,1363,383,747,.513,81,228,.355,302,519,.582,.567,197,290,.679,37,300,337,298,52,25,135,65,1044
247,Amile Jefferson\jeffeam01,PF,25,ORL,5,0,20,1,4,.250,0,0,,1,4,.250,.250,4,4,1.000,2,5,7,0,1,0,0,3,6
248,John Jenkins\jenkijo01,SG,27,TOT,6,0,49,11,20,.550,5,11,.455,6,9,.667,.675,0,0,,2,4,6,4,0,0,2,0,27
248,John Jenkins\jenkijo01,SG,27,WAS,4,0,14,2,2,1.000,2,2,1.000,0,0,,1.500,0,0,,0,1,1,1,0,0,0,0,6
248,John Jenkins\jenkijo01,SG,27,NYK,2,0,35,9,18,.500,3,9,.333,6,9,.667,.583,0,0,,2,3,5,3,0,0,2,0,21
249,Jonas Jerebko\jerebjo01,PF,31,GSW,53,6,972,130,274,.474,53,148,.358,77,126,.611,.571,51,62,.823,62,184,246,80,17,10,35,108,364
250,Alize Johnson\johnsal02,PF,22,IND,11,0,32,2,10,.200,1,2,.500,1,8,.125,.250,1,4,.250,1,7,8,0,0,1,0,3,6
251,Amir Johnson\johnsam01,C,31,PHI,37,2,354,55,103,.534,9,24,.375,46,79,.582,.578,23,30,.767,26,69,95,45,11,8,33,72,142
252,James Johnson\johnsja01,PF,31,MIA,40,33,847,123,287,.429,38,108,.352,85,179,.475,.495,33,45,.733,16,113,129,95,27,19,54,82,317
253,Stanley Johnson\johnsst04,SF,22,TOT,51,7,993,136,361,.377,51,186,.274,85,175,.486,.447,41,51,.804,27,155,182,60,50,13,56,97,364
253,Stanley Johnson\johnsst04,SF,22,DET,48,7,961,133,349,.381,51,181,.282,82,168,.488,.454,41,51,.804,25,150,175,60,48,13,55,92,358
253,Stanley Johnson\johnsst04,SF,22,NOP,3,0,32,3,12,.250,0,5,.000,3,7,.429,.250,0,0,,2,5,7,0,2,0,1,5,6
254,Tyler Johnson\johnsty01,PG-SG,26,TOT,47,12,1209,177,428,.414,75,217,.346,102,211,.483,.501,63,90,.700,23,108,131,121,44,21,67,82,492
254,Tyler Johnson\johnsty01,PG,26,MIA,44,10,1123,171,401,.426,72,204,.353,99,197,.503,.516,61,88,.693,19,102,121,112,40,21,63,72,475
254,Tyler Johnson\johnsty01,SG,26,PHO,3,2,86,6,27,.222,3,13,.231,3,14,.214,.278,2,2,1.000,4,6,10,9,4,0,4,10,17
255,Wesley Johnson\johnswe01,SF,31,TOT,30,13,456,43,104,.413,23,61,.377,20,43,.465,.524,9,14,.643,12,50,62,20,14,10,15,55,118
255,Wesley Johnson\johnswe01,SF,31,NOP,26,13,377,35,88,.398,19,50,.380,16,38,.421,.506,6,9,.667,10,44,54,16,12,7,12,45,95
255,Wesley Johnson\johnswe01,SF,31,WAS,4,0,79,8,16,.500,4,11,.364,4,5,.800,.625,3,5,.600,2,6,8,4,2,3,3,10,23
256,Nikola Jokic\jokicni01,C,23,DEN,56,56,1767,430,852,.505,62,201,.308,368,651,.565,.541,220,259,.849,157,438,595,433,79,36,179,158,1142
257,Damian Jones\jonesda03,C,23,GSW,24,22,410,53,74,.716,0,0,,53,74,.716,.716,24,37,.649,31,44,75,28,12,25,16,63,130
258,Derrick Jones\jonesde02,SF,21,MIA,37,5,668,104,203,.512,19,52,.365,85,151,.563,.559,45,73,.616,67,95,162,18,30,26,25,72,272
259,Jalen Jones\jonesja04,SF,25,CLE,16,0,214,26,62,.419,10,28,.357,16,34,.471,.500,19,27,.704,11,23,34,7,9,2,8,27,81
260,Tyus Jones\jonesty01,PG,22,MIN,43,6,873,90,237,.380,22,74,.297,68,163,.417,.426,32,38,.842,13,59,72,170,54,3,27,39,234
261,DeAndre Jordan\jordade01,C,30,TOT,57,57,1736,238,367,.649,0,0,,238,367,.649,.649,153,223,.686,186,577,763,115,36,61,123,144,629
261,DeAndre Jordan\jordade01,C,30,DAL,50,50,1554,208,323,.644,0,0,,208,323,.644,.644,135,198,.682,161,525,686,99,33,53,111,125,551
261,DeAndre Jordan\jordade01,C,30,NYK,7,7,182,30,44,.682,0,0,,30,44,.682,.682,18,25,.720,25,52,77,16,3,8,12,19,78
262,Cory Joseph\josepco01,PG,27,IND,58,3,1493,177,400,.443,45,134,.336,132,266,.496,.499,21,32,.656,26,187,213,230,63,12,63,90,420
263,Frank Kaminsky\kaminfr01,C,25,CHO,26,0,281,49,102,.480,16,46,.348,33,56,.589,.559,22,35,.629,19,43,62,27,5,5,18,26,136
264,Enes Kanter\kanteen01,C,26,NYK,44,23,1128,251,468,.536,7,22,.318,244,446,.547,.544,105,129,.814,171,290,461,84,18,17,79,106,614
265,Luke Kennard\kennalu01,SG,22,DET,38,10,794,120,288,.417,53,145,.366,67,143,.469,.509,27,35,.771,8,100,108,57,14,7,31,51,320
266,Michael Kidd-Gilchrist\kiddgmi01,PF,25,CHO,50,1,984,137,287,.477,10,38,.263,127,249,.510,.495,88,113,.779,81,130,211,47,27,37,38,131,372
267,George King\kingge03,SF,25,PHO,1,0,6,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,0,0,0
268,Maxi Kleber\klebima01,PF,27,DAL,52,15,1027,124,274,.453,53,158,.335,71,116,.612,.549,41,52,.788,62,148,210,40,28,61,37,98,342
269,Brandon Knight\knighbr03,PG,27,TOT,15,2,161,20,63,.317,11,43,.256,9,20,.450,.405,9,11,.818,1,12,13,17,3,0,9,15,60
269,Brandon Knight\knighbr03,PG,27,HOU,12,0,118,11,47,.234,5,32,.156,6,15,.400,.287,9,11,.818,1,8,9,9,2,0,5,14,36
269,Brandon Knight\knighbr03,PG,27,CLE,3,2,43,9,16,.563,6,11,.545,3,5,.600,.750,0,0,,0,4,4,8,1,0,4,1,24
270,Kevin Knox\knoxke01,PF,19,NYK,51,33,1437,225,618,.364,85,251,.339,140,367,.381,.433,100,139,.719,42,176,218,48,28,16,76,122,635
271,Furkan Korkmaz\korkmfu01,SG,21,PHI,46,6,654,94,234,.402,46,139,.331,48,95,.505,.500,35,42,.833,16,89,105,51,28,2,25,59,269
272,Luke Kornet\kornelu01,PF,23,NYK,29,11,461,69,176,.392,47,118,.398,22,58,.379,.526,23,27,.852,16,59,75,34,19,17,16,25,208
273,Kyle Korver\korveky01,SG-PF,37,TOT,51,0,954,148,334,.443,97,235,.413,51,99,.515,.588,47,57,.825,6,105,111,51,15,9,44,74,440
273,Kyle Korver\korveky01,PF,37,CLE,16,0,251,35,76,.461,25,54,.463,10,22,.455,.625,13,16,.813,0,29,29,17,3,2,17,22,108
273,Kyle Korver\korveky01,SG,37,UTA,35,0,703,113,258,.438,72,181,.398,41,77,.532,.578,34,41,.829,6,76,82,34,12,7,27,52,332
274,Kosta Koufos\koufoko01,C,29,SAC,31,1,379,53,109,.486,0,0,,53,109,.486,.486,6,17,.353,40,99,139,26,13,13,20,53,112
275,Rodions Kurucs\kurucro01,SF,20,BRK,41,29,856,138,301,.458,33,110,.300,105,191,.550,.513,50,57,.877,39,109,148,30,24,12,47,94,359
